observer_type,observer_id,camera_name,frame_id,image_path,marker_id,marker_length_m,fx,fy,cx,cy,pnp_success,rvec_x,rvec_y,rvec_z,tvec_x_m,tvec_y_m,tvec_z_m,distance_m,center_u,center_v,area_px2,corner0_u,corner0_v,corner1_u,corner1_v,corner2_u,corner2_v,corner3_u,corner3_v,distortion_model,d0,d1,d2,d3,d4,d5,d6,d7
moving,moving_frame_000003,moving_calib_camera,3,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000003.png,2,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-3.0385836156131525,0.017938472294373318,-0.13803684253758935,0.5596345669395265,-0.008494124815183603,3.13771129282581,3.187239425552556,2222.5,1082.75,8416.0,2178.0,1037.0,2268.0,1036.0,2268.0,1128.0,2176.0,1130.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000003,moving_calib_camera,3,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000003.png,4,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,1.9034041219985576,-0.030718441972951684,0.027523724266471174,0.704812589051228,-0.08016823516093001,1.8091059357451245,1.9432066329554754,2586.0,1012.5,7379.0,2477.0,990.0,2630.0,989.0,2701.0,1035.0,2536.0,1036.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000003,moving_calib_camera,3,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000003.png,3,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-3.0553422987248133,0.10923014731502849,-0.5383072355157293,-0.5624353128500428,-0.30226213186041145,5.605325410273788,5.6415750311910715,1744.75,995.0,2636.5,1718.0,970.0,1768.0,968.0,1772.0,1019.0,1721.0,1023.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000003,moving_calib_camera,3,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000003.png,20,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.8327919488645197,-0.14445307906617366,-0.08739488328663768,0.9249730794799715,-0.8996245642703449,5.44179940681276,5.592680961613041,2208.25,803.75,2855.5,2186.0,774.0,2239.0,780.0,2230.0,833.0,2178.0,828.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000004,moving_calib_camera,4,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000004.png,2,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-3.072909434466969,0.036679560899900196,-0.13311656022224405,0.4800682631792896,-0.009306642853540176,3.079311080225706,3.116521920300576,2184.0,1082.25,8791.0,2137.0,1036.0,2230.0,1034.0,2231.0,1128.0,2138.0,1131.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000004,moving_calib_camera,4,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000004.png,4,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,1.9047223608915553,-0.0498876948080209,0.041279520966736316,0.6461348785811125,-0.07596747001786536,1.7468841291001682,1.8640991117217982,2552.25,1014.0,7983.0,2440.0,991.0,2597.0,989.0,2671.0,1037.0,2501.0,1039.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000004,moving_calib_camera,4,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000004.png,3,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.914757925591192,0.08132641659351046,-0.3498175600314992,-0.6948940066802671,-0.3032894615269501,5.494880727578833,5.546942976839652,1700.0,992.75,2793.0,1672.0,968.0,1725.0,965.0,1728.0,1017.0,1675.0,1021.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000004,moving_calib_camera,4,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000004.png,20,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.7858426926520767,-0.14181326343579512,-0.22800988646648462,0.7772810147669621,-0.8979337774277338,5.3102549846451295,5.441439041881407,2167.75,797.25,2913.5,2146.0,767.0,2199.0,773.0,2189.0,827.0,2137.0,822.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000005,moving_calib_camera,5,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000005.png,2,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.964060388805689,0.056271458153965954,-0.12915202257627012,0.4202344545187685,0.019855276794028907,2.9705469678295113,3.0001900801219845,2159.25,1098.75,9314.5,2111.0,1052.0,2207.0,1049.0,2208.0,1144.0,2111.0,1150.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000005,moving_calib_camera,5,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000005.png,4,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,1.9066659605065628,-0.05690918856887248,0.047939828335705516,0.6102764921088506,-0.048631871322572996,1.6853402352069708,1.793090673707414,2539.0,1039.25,9047.5,2423.0,1014.0,2585.0,1012.0,2662.0,1064.0,2486.0,1067.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000005,moving_calib_camera,5,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000005.png,3,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,3.05905981130906,-0.12790087955894636,0.024093431124092624,-0.7609198851127538,-0.2678774535040151,5.294338312081909,5.355443545070205,1670.5,1000.75,3015.5,1641.0,976.0,1696.0,971.0,1700.0,1026.0,1645.0,1030.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000005,moving_calib_camera,5,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000005.png,20,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.7568989626102605,-0.12903114189379075,-0.17771194525718412,0.6975229780689031,-0.8712477609107195,5.229288753600802,5.347061981533586,2145.5,801.5,3015.0,2123.0,771.0,2177.0,777.0,2168.0,831.0,2114.0,827.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000005,moving_calib_camera,5,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000005.png,19,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-1.9777594411089061,0.3573700522869525,-2.106572823108841,-1.0148435803802711,-1.2542522158275036,3.5913287581163127,3.9370926281230045,1432.25,488.0,1419.0,1420.0,444.0,1437.0,446.0,1444.0,530.0,1428.0,532.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000006,moving_calib_camera,6,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000006.png,2,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-3.012591722055891,0.04803360670479397,-0.16584904511762433,0.3450147974906171,0.041913238510792136,2.916388794132211,2.9370249451766473,2119.5,1112.0,9706.0,2070.0,1064.0,2168.0,1061.0,2169.0,1159.0,2071.0,1164.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000006,moving_calib_camera,6,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000006.png,4,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,1.9094114893744072,-0.0742103696911766,0.06334756224384427,0.5488331114198622,-0.022970165144224397,1.593553318914973,1.6855733721504045,2508.75,1064.25,10644.5,2387.0,1037.0,2556.0,1033.0,2639.0,1092.0,2453.0,1095.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000006,moving_calib_camera,6,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000006.png,3,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-3.082373503790032,0.11523466615371651,-0.1420369553909299,-0.8975211697106563,-0.24996563432214944,5.2947498939423,5.376095563494278,1626.25,1006.5,3070.5,1596.0,981.0,1652.0,977.0,1656.0,1032.0,1601.0,1036.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000006,moving_calib_camera,6,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000006.png,20,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-3.0491806650839797,-0.22128033177160855,0.5555274652746474,0.572488393815218,-0.8507458144839652,5.112373377124017,5.214199166606655,2109.0,802.0,3175.0,2086.0,771.0,2140.0,776.0,2133.0,833.0,2077.0,828.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000007,moving_calib_camera,7,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000007.png,2,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-3.003193031828248,0.05092609099852011,-0.1979838080261922,0.22187306566442322,0.025318244213380015,2.8154971374219824,2.8243393566617936,2051.75,1102.75,10410.5,2000.0,1054.0,2102.0,1049.0,2103.0,1152.0,2002.0,1156.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000007,moving_calib_camera,7,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000007.png,4,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,1.9255436968810509,-0.11482470637845338,0.0937866590789074,0.47492633567558307,-0.02418652934950814,1.5107456983025673,1.5838221419906728,2457.25,1061.75,12423.5,2330.0,1032.0,2504.0,1027.0,2595.0,1090.0,2400.0,1098.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000007,moving_calib_camera,7,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000007.png,3,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-3.0913945831290457,0.14764370374027488,-0.45363292677514616,-1.112294168787878,-0.2857711820772096,5.146835225707498,5.273402727557309,1546.25,992.25,3273.5,1515.0,966.0,1572.0,962.0,1578.0,1018.0,1520.0,1023.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000007,moving_calib_camera,7,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000007.png,20,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.7540179565724965,-0.11013130468259495,-0.2051561881662671,0.35484129575603396,-0.9032673265357659,5.03011882987175,5.122880015283516,2037.75,779.25,3282.5,2013.0,748.0,2070.0,753.0,2062.0,810.0,2006.0,806.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000008,moving_calib_camera,8,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000008.png,2,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.9940637263917123,0.08301986463305441,-0.351815655443375,0.051868434749655155,0.018207771374109512,2.735849808105221,2.7364020227245787,1949.0,1098.75,10896.5,1895.0,1049.0,1999.0,1043.0,2002.0,1147.0,1900.0,1156.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000008,moving_calib_camera,8,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000008.png,4,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,1.9323368975256108,-0.19048773968697802,0.14283218694523278,0.3974436654048966,-0.02257598588469271,1.4527180201258492,1.5062738092085093,2387.25,1062.75,13906.5,2253.0,1034.0,2431.0,1023.0,2530.0,1090.0,2335.0,1104.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000008,moving_calib_camera,8,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000008.png,3,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-3.1147278317673632,0.16099771500633625,-0.06037555186460674,-1.4490116703433331,-0.281188441580839,4.923139362451241,5.139650079780398,1412.25,989.5,3549.5,1379.0,963.0,1439.0,957.0,1445.0,1016.0,1386.0,1022.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000008,moving_calib_camera,8,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000008.png,20,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.702871466980358,-0.11235071057283229,-0.474024364955066,-0.0013997644131176611,-0.9390261551428897,4.933294570553246,5.021868914979062,1916.25,760.75,3285.0,1893.0,729.0,1948.0,734.0,1940.0,792.0,1884.0,788.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000009,moving_calib_camera,9,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000009.png,2,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.9429074558990242,0.12686050847130942,-0.446306990800888,-0.05973929650981925,0.04756746914922366,2.634595238866487,2.6357017130788365,1877.5,1118.25,11588.5,1821.0,1070.0,1927.0,1058.0,1934.0,1166.0,1828.0,1179.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000009,moving_calib_camera,9,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000009.png,4,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,1.934037178929494,-0.26281840415560365,0.17731657659005065,0.3633945129290646,0.0026510270537094395,1.3899619232896856,1.4366825495448023,2366.5,1093.0,16380.0,2224.0,1065.0,2404.0,1046.0,2518.0,1119.0,2320.0,1142.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000009,moving_calib_camera,9,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000009.png,3,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-3.0522124734120557,0.24234507873955932,-0.25414618511597004,-1.7107889285470363,-0.2131643245083947,4.76698213168388,5.069157368939696,1301.5,1010.75,3916.0,1265.0,985.0,1327.0,976.0,1339.0,1036.0,1275.0,1046.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000009,moving_calib_camera,9,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000009.png,20,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.7291310892723675,-0.06909670886526528,-0.49379920473189715,-0.2758833257852537,-0.9271792969042286,4.852452988894079,4.9479362432716565,1819.25,759.5,3466.5,1793.0,728.0,1851.0,731.0,1845.0,791.0,1788.0,788.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000010,moving_calib_camera,10,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000010.png,2,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.9578563542133556,0.20362079546995898,-0.4605104906783965,-0.17933764740104627,0.06469492263581562,2.555148990571181,2.562251702859639,1796.0,1130.75,12524.0,1734.0,1084.0,1844.0,1066.0,1858.0,1177.0,1748.0,1196.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000010,moving_calib_camera,10,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000010.png,4,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,1.9270429227801573,-0.3386769601985134,0.2040468898553366,0.31563919794430007,0.010099491106447644,1.3130040105595129,1.3504479385540546,2330.5,1103.25,19009.0,2178.0,1078.0,2363.0,1050.0,2492.0,1125.0,2289.0,1160.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
moving,moving_frame_000010,moving_calib_camera,10,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/raw_images/moving/frame_000010.png,3,0.17,1713.99559557746,1715.413329053988,1916.8763303257203,1087.5219440582887,True,-2.8635859924227325,0.2258693255624506,-0.5636447935960879,-1.9527026347557834,-0.14196037893048213,4.53968666140194,4.943880592477832,1179.25,1033.75,4436.5,1138.0,1008.0,1207.0,997.0,1220.0,1059.0,1152.0,1071.0,plumb_bob,0.004314427203917037,-0.023151932458517994,-6.798776623482277e-05,-4.717309078510765e-05,0.014071281082948448,0.0,0.0,0.0
