image_id,image_name,qw,qx,qy,qz,tx,ty,tz,camera_id
53,moving_0050.jpg,0.9180047385052424,-0.014594755698078303,0.3960354636200525,0.014498439339636788,1.7575338252992454,-0.02175202204738115,0.7633098496420552,1
52,moving_0053.jpg,0.8900230073527703,-0.01681649520429032,0.45535629686412493,0.015063026852722228,1.5097074532404913,-0.011308072242822093,0.5153978155225601,1
51,moving_0054.jpg,0.8801859159050642,-0.01816758106483789,0.4740583884300502,0.014537427548208056,1.4235423417119246,-0.011097773239056316,0.4489187049817971,1
50,moving_0044.jpg,0.9608730833128005,-0.009829985284068974,0.27656307172842015,0.011796461774939435,2.1288954448990935,-0.05605342229226157,1.406131645600092,1
49,moving_0049.jpg,0.9262617549266519,-0.013835777697048635,0.3763607140594805,0.014154346624093497,1.8292930255441977,-0.026863831133040316,0.8576921984338259,1
48,moving_0039.jpg,0.9837536165637379,-0.0030930600385069987,0.17908466386283872,0.012162978520841266,2.2898284931571395,-0.07902360525655247,2.0626938852079846,1
47,moving_0047.jpg,0.9414025367630953,-0.012270952335553574,0.3367970816669063,0.013357143610922833,1.9644827042817212,-0.037006164615691846,1.058845603667713,1
46,moving_0046.jpg,0.948556162390857,-0.012771857442645964,0.3161520735790988,0.01122287037396806,2.0247583485916962,-0.051920205189143774,1.1735643427007652,1
45,moving_0045.jpg,0.9547979070566474,-0.010320974408558737,0.29680485721226557,0.01270082291469523,2.07882774450481,-0.04747299032703025,1.2847190948962273,1
44,moving_0035.jpg,0.9945748726811194,-0.001134688235717273,0.1036355583719942,0.008899783978719022,2.306203414411563,-0.11720069609562699,2.6488324533718686,1
43,moving_0043.jpg,0.9663020168911999,-0.008532724579442916,0.2569971392605316,0.011835335869918077,2.1725816026983353,-0.05997411943496274,1.5286585732812104,1
42,moving_0038.jpg,0.9870050634365942,-0.004581089209775014,0.16039703053106757,0.008532934371746959,2.304583871770449,-0.1011580933882779,2.202460796542526,1
41,moving_0033.jpg,0.997708894688679,-0.0011077322392157752,0.06729920115861059,0.006822896144126243,2.2737283560413704,-0.13647423290969027,2.9540690805685275,1
40,moving_0041.jpg,0.9757587674479471,-0.004742586093216496,0.21840279600832616,0.013135993352511234,2.2417004602079675,-0.06401314337619153,1.7862720391802085,1
39,moving_0029.jpg,0.9999933515141389,-0.0011396606553078998,-0.0014511355455822184,0.003145203767466932,2.1279859314475233,-0.17116067424368483,3.5756946459978884,1
38,moving_0042.jpg,0.971290996534022,-0.0075155047853093,0.23751408106802538,0.0111525124604338,2.212393574604442,-0.06825888774567658,1.6539569939197218,1
37,moving_0036.jpg,0.9924372076757672,-0.002103659043548739,0.12240192633930037,0.009040567890531903,2.3126149453250546,-0.11026335499006575,2.497147341936605,1
36,moving_0037.jpg,0.9899732086273728,-0.0021319647226029246,0.14086869287651047,0.010223125437415923,2.3115132892217747,-0.09977393853994733,2.350995758622385,1
35,moving_0040.jpg,0.9800285704358778,-0.006087874001382389,0.1985239634904855,0.009755759303174068,2.270111011734135,-0.08518235378053546,1.9225224557797733,1
34,moving_0048.jpg,0.934162776797071,-0.013297452439660486,0.35633129345173753,0.01382365770743791,1.9007244625023005,-0.03168690204205273,0.9564664903165951,1
33,moving_0030.jpg,0.9998752548639745,-0.00029275525299604714,0.015007444104739365,0.004915854605956943,2.1745261170651458,-0.16066364740650557,3.419445748375842,1
32,moving_0031.jpg,0.9994735204334227,-0.0004485933672435531,0.031955349089969685,0.005597890758987945,2.2148979386096874,-0.15227784468375247,3.263251924773452,1
31,moving_0034.jpg,0.9963229905538512,-0.0006938356192569663,0.08525395099442082,0.008472362468932116,2.2926403801036894,-0.12460531853895727,2.8016303595428425,1
14,moving_0009.jpg,0.9725051685792521,-0.015084175153528749,-0.23233505808645377,-0.005156115838736994,0.3902873905747143,-0.1343352941898648,6.312008686720714,1
13,moving_0012.jpg,0.9771741688909714,-0.011298528447360975,-0.21207865598267278,-0.005062665675978289,0.6691590161071763,-0.17051952300517842,5.962904984623314,1
12,moving_0007.jpg,0.9700278059242728,-0.017404643630416116,-0.24231582395483325,-0.00511620708432557,0.23035580613113274,-0.10793171875318745,6.53386721538786,1
11,moving_0013.jpg,0.9788596490403887,-0.01042044167489156,-0.20420637466853292,-0.004995840325920191,0.7657034667604378,-0.17907092356482154,5.844097731779964,1
10,moving_0006.jpg,0.9690237860727603,-0.018905008440176386,-0.24619160928702227,-0.005019382208621726,0.1588359161828417,-0.09139054854631545,6.64426388045843,1
9,moving_0010.jpg,0.973999475779759,-0.013690071315993903,-0.2260766618185559,-0.005190964177873352,0.4806161668912677,-0.1481534479152974,6.197533219187188,1
8,moving_0008.jpg,0.9725000310071746,-0.01509726506217997,-0.23235592186936008,-0.00514663491288062,0.39012324923075387,-0.1341713416797437,6.312031708025525,1
7,moving_0005.jpg,0.9681563694340445,-0.020108282307973093,-0.2494940831732872,-0.004647985416698926,0.09463445807984361,-0.07433323969596843,6.752330520295587,1
6,moving_0011.jpg,0.9755709053832108,-0.012511558242623509,-0.21926823544087864,-0.005129367092275589,0.574895298213407,-0.1596886165662516,6.080337504562482,1
5,moving_0001.jpg,0.9664767528016067,-0.025093217610258844,-0.25550686194327693,-0.0030430616039358047,-0.07628870516884177,-0.0011771861858223852,7.180647050546539,1
4,moving_0003.jpg,0.9669656327071696,-0.022591155641797377,-0.2538741693181705,-0.0038744035670080458,-0.010186393619717963,-0.04011543055363771,6.968537006809197,1
3,moving_0004.jpg,0.9674578393719033,-0.021340928472283745,-0.25209691801471984,-0.0041276794048206175,0.03702759153744284,-0.056233529810157556,6.861707234181182,1
2,moving_0002.jpg,0.9665524301783341,-0.02380526366063903,-0.25534122331124887,-0.0032509715961336234,-0.04963235007710815,-0.018780516928448125,7.073469017501827,1
15,moving_0014.jpg,0.9806242303416349,-0.009239126611957221,-0.19562619328558228,-0.0045989027948363,0.8655633911343826,-0.18647195712886608,5.720265680302637,1
16,moving_0017.jpg,0.9860540840226198,-0.006515408550576994,-0.1662520034264421,-0.0038941225488732553,1.1676712207609112,-0.20348567766374312,5.3349658435449365,1
17,moving_0016.jpg,0.9842435688169759,-0.007327043595444404,-0.17662099016947655,-0.003992180623032854,1.0668005171182375,-0.1983648981692613,5.466902669664979,1
18,moving_0018.jpg,0.9878039720114303,-0.005623730721708317,-0.15556583462300672,-0.0033102309977390714,1.2667161306012231,-0.20561013009223345,5.199962851766326,1
19,moving_0019.jpg,0.9895887893144656,-0.005306929343405928,-0.14378479827045876,-0.003434581546241071,1.3650186071936856,-0.2083327227616043,5.064940935595761,1
20,moving_0015.jpg,0.9824593765272571,-0.008300701408032515,-0.18623909633910654,-0.004435180334658995,0.9653783895956825,-0.19367856868829936,5.597421463794068,1
21,moving_0022.jpg,0.9943785745441593,-0.0030628780934132413,-0.1058291178308144,-0.0014377358805427924,1.6416023200029266,-0.20647212835141807,4.639104554022673,1
22,moving_0021.jpg,0.9929165328131218,-0.004010516543123599,-0.1187264599924139,-0.002168483593685889,1.5535052724814828,-0.20721548605923915,4.782643220768231,1
23,moving_0020.jpg,0.9912783013817095,-0.004363463502680326,-0.13168151702638073,-0.0028753207968419503,1.4598097129396483,-0.21019728089739778,4.925949011962467,1
24,moving_0024.jpg,0.996906986613382,-0.0018644338447977643,-0.07856829202768423,-8.611455841739084e-05,1.8061670016790172,-0.19988749604491873,4.341397141957188,1
25,moving_0026.jpg,0.9987590162765531,-0.0007936119215077648,-0.04977403744606183,0.0015306151469934423,1.9517453227776058,-0.18932574081097084,4.037172608426282,1
26,moving_0027.jpg,0.9994156114118266,9.394582709031324e-05,-0.034028131261597754,0.003242394693743525,2.015286413520796,-0.18107728503411935,3.886356173518455,1
27,moving_0023.jpg,0.9957267456873797,-0.0024509739758224727,-0.0923141370482915,-0.0005837383140501515,1.7257858203042316,-0.20298719914111987,4.491978516236765,1
28,moving_0028.jpg,0.9998342110009661,-0.00033099707521522297,-0.017866993809942687,0.0034944935552121245,2.07530786730858,-0.17497756693492603,3.730774766467457,1
29,moving_0025.jpg,0.9979304432309247,-0.001060331884822384,-0.06428754666028133,0.000904164601377559,1.8813761216868081,-0.19487079281263023,4.190531121643474,1
30,moving_0032.jpg,0.9987442757805217,-0.0002797993954756454,0.04965118109625378,0.006674842596384727,2.2476905315894666,-0.1434177009735251,3.10783943437451,1
61,moving_0060.jpg,0.8113814220995551,-0.02303216219054423,0.5839179247430308,0.013021694986609258,0.8483388451266598,-0.006089533530018859,0.17679947789883851,1
62,moving_0061.jpg,0.7986064713525086,-0.02371908472269636,0.6012577171179238,0.012420408204054849,0.7479177803308421,-0.0066322597264511386,0.15465629548014445,1
63,moving_0059.jpg,0.823933936431021,-0.02181402118887448,0.5661056963511278,0.013466901486915317,0.9504394853979607,-0.005235518127022457,0.20473051545741494,1
64,moving_0062.jpg,0.7852529118774977,-0.02506772977576583,0.6185594480336561,0.01156211745740589,0.6435347890573578,-0.009640904988144464,0.13957046470475318,1
65,moving_0065.jpg,0.7452871413399594,-0.025347273907445254,0.6661765665083004,0.010647764741227788,0.3473540230995035,-0.0021052181932071177,0.15046356325032498,1
66,moving_0066.jpg,0.7306426448185512,-0.027470062191290803,0.682147195674539,0.00905122583529021,0.2439063654959696,-0.010676724742734536,0.16263094532574485,1
67,moving_0075.jpg,0.5977838791480393,-0.024934289396084438,0.8012545048959024,0.004892180194667225,-0.525534686866749,0.021308818454737026,0.6382722538855897,1
68,moving_0068.jpg,0.7022281266775805,-0.02643782044373256,0.7114090532553189,0.00859410841518614,0.05333251584973509,-0.0016252501932177098,0.22076329196633213,1
69,moving_0071.jpg,0.6576960450057654,-0.026088314793688627,0.7528018214622033,0.00668803545062585,-0.22156312033376724,0.00552861728282319,0.35926297254592576,1
70,moving_0069.jpg,0.6870323575339276,-0.027078770786770012,0.7260841970643868,0.007417455589068239,-0.044161418117207245,-0.004171329632113427,0.2540861881362792,1
71,moving_0067.jpg,0.7165537927445085,-0.026519336279257733,0.696968925762441,0.009038994873148444,0.14738283578104394,-0.0035715808899923814,0.18906251082068148,1
72,moving_0072.jpg,0.6428894778170868,-0.027180921642235924,0.7654538404460447,0.0058936370055589085,-0.3026474983800632,0.0036271376254225387,0.418468276656472,1
73,moving_0070.jpg,0.672639545788967,-0.026866134270951598,0.7394483275464762,0.007100926620290491,-0.13264404419340808,0.0006339535747967164,0.30535618313336377,1
74,moving_0073.jpg,0.6278132928279262,-0.02658977540883312,0.7778912361996896,0.005355169090071715,-0.3821141390176734,0.008444618798363779,0.4861151117481652,1
75,moving_0074.jpg,0.6126868572895755,-0.026167803335774092,0.7898766420078016,0.004995136002430994,-0.45717674630368055,0.012633378511175955,0.5579108228942439,1
76,moving_0076.jpg,0.5821223475867363,-0.02669507049961917,0.8126549955805418,0.00357824106471587,-0.5954828522285673,0.013778947953516868,0.7164165630143919,1
77,moving_0079.jpg,0.5525211621109152,-0.025095751517443875,0.8331142808044899,0.0033412265706085392,-0.7048286080626939,0.029610855874459156,0.9088871849166287,1
78,moving_0078.jpg,0.5525211621109152,-0.025095751517443875,0.8331142808044899,0.0033412265706085392,-0.7048286080626939,0.029610855874459163,0.9088871849166287,1
79,moving_0064.jpg,0.7586884983182066,-0.02465230500416289,0.6508891853801014,0.011282496748250059,0.4436115235599063,-0.0025673881719913234,0.13801349986976524,1
80,moving_0080.jpg,0.5375742639738939,-0.024338591919292676,0.8428586438935911,0.0032939444696594724,-0.7536920512378226,0.03511182825473181,1.012499200495167,1
81,moving_0077.jpg,0.5525211621109152,-0.025095751517443872,0.8331142808044899,0.0033412265706085453,-0.7048286080626939,0.029610855874459174,0.9088871849166288,1
82,moving_0086.jpg,0.4379166491927176,-0.01935371580588564,0.8988044798461683,0.002224646665479149,-0.9061802061820332,0.07114419171681717,1.817425061200738,1
83,moving_0082.jpg,0.49378538527820387,-0.022927107304073085,0.8692784492045592,0.002306249084573393,-0.8600197296852609,0.04969600632179114,1.338867782400061,1
84,moving_0081.jpg,0.5080125111713922,-0.02357863002934765,0.8610233751423707,0.002466608545270369,-0.8321623029594577,0.04403138370450966,1.2261384605718932,1
85,moving_0083.jpg,0.47920254800958784,-0.021657376628579188,0.8774340983957579,0.002297605516604728,-0.881994000797838,0.05544976128831532,1.454409794575354,1
86,moving_0085.jpg,0.4655984646059948,-0.021205428222158124,0.8847391465694529,0.0022454616477195683,-0.8962161202603568,0.06109889790968056,1.5739247210224585,1
87,moving_0084.jpg,0.46559125489344433,-0.021216222416282838,0.8847426919716932,0.002241489641368435,-0.8962029623835898,0.06108649761915693,1.5739407703374166,1
88,moving_0087.jpg,0.4379166491927176,-0.01935371580588564,0.8988044798461683,0.002224646665479149,-0.9061802061820332,0.07114419171681717,1.817425061200738,1
89,moving_0088.jpg,0.4248931625176447,-0.017950018912070896,0.9050607266614891,0.00294589914767074,-0.90048843823565,0.07873546441332475,1.9450952885303363,1
90,moving_0089.jpg,0.39985502012588914,-0.017390282800350796,0.9164054689055207,0.003815429766293826,-0.8732513433462233,0.08753294117681067,2.196564153813099,1
91,moving_0091.jpg,0.38758083155118445,-0.015583561744459996,0.9216937732396623,0.004340505579220026,-0.8496562332102863,0.0921857217766343,2.3260149971725688,1
92,moving_0093.jpg,0.36457535069944247,-0.013791111417625878,0.9310560531205697,0.005407851310094219,-0.786147732576966,0.09589049189111623,2.577762625458228,1
93,moving_0090.jpg,0.39984080478534273,-0.01733673472473236,0.9164126368219928,0.0038272092516566615,-0.8731972342503792,0.08747329278449968,2.1965483788277993,1
94,moving_0095.jpg,0.34361604511827143,-0.012341900227696304,0.9390041873759801,0.006843034883951062,-0.7036891869458607,0.09695842143516668,2.8269641099063745,1
95,moving_0096.jpg,0.3335857417291252,-0.011769198500293974,0.9426137607680803,0.007831787302161728,-0.6559116819631612,0.09858790655661398,2.948867633148116,1
96,moving_0098.jpg,0.3152820582249936,-0.010563470578329778,0.9488914299961791,0.009523178595346161,-0.5521400707913098,0.09551157322704845,3.1888371152727397,1
97,moving_0092.jpg,0.3756809782155622,-0.014588415292602876,0.9266226679688404,0.004627305107403263,-0.8209418363051001,0.09300462656923182,2.451160660945427,1
98,moving_0094.jpg,0.35386388004103864,-0.013200148368729535,0.9351840991427832,0.0060672230753569525,-0.747086170744202,0.09706787287612327,2.702704672922688,1
99,moving_0097.jpg,0.32379515888644284,-0.010663462380188617,0.9460261350137091,0.008805539324370917,-0.6050833223048868,0.09684681273372026,3.069851881995241,1
100,moving_0100.jpg,0.2919359823790191,-0.00837666013923279,0.9563122342204311,0.013043175902985817,-0.3833077297942994,0.08644849345249514,3.5425944219478187,1
101,moving_0099.jpg,0.2990363816254679,-0.008798169659556172,0.9541260222737539,0.01197365003052387,-0.4405235805755846,0.08958862215991682,3.42745959411005,1
102,moving_0102.jpg,0.28526223622138197,-0.007547686149341128,0.9583133254496381,0.01428493211126922,-0.32516410118029215,0.0802161578785564,3.6576734900231944,1
103,moving_0101.jpg,0.28526223622138197,-0.0075476861493411285,0.9583133254496381,0.014284932111269216,-0.32516410118029215,0.0802161578785564,3.6576734900231944,1
104,moving_0104.jpg,0.2743606597757992,-0.007107150051293677,0.9614565490165664,0.016643952015412307,-0.21219957524481578,0.06916114010820588,3.8825399849928037,1
105,moving_0103.jpg,0.279488210485756,-0.007331816334801641,0.9599909462302062,0.015810370796914303,-0.2681775488170116,0.07419582358405813,3.7705914487664893,1
106,moving_0107.jpg,0.2626377307574661,-0.006032766515237685,0.9646596364149145,0.02041602269264048,-0.05925699903388026,0.043899872743951636,4.214114923563886,1
107,moving_0105.jpg,0.27002781180347474,-0.006865308661233442,0.9626610574667422,0.017931447979090274,-0.1583522453089635,0.061893311700673796,3.992853678271423,1
108,moving_0108.jpg,0.2596075851765672,-0.005610838005909357,0.9654554452597669,0.02163800901026491,-0.014487925739977653,0.03409609236143571,4.324276573648049,1
109,moving_0106.jpg,0.265860814302089,-0.006401436842073618,0.9637986662011734,0.0192140587546319,-0.10693546551601887,0.052468340112159825,4.104168740775293,1
110,moving_0110.jpg,0.2568879554897761,-0.005091752506977134,0.9661217480751874,0.024319133965560524,0.0575251196691831,0.011099128015998203,4.541222268847744,1
111,moving_0112.jpg,0.28214201167595854,-0.005309045250884567,0.9590220214903561,0.02538624790153813,-0.23002911285894662,-0.0008092146316738985,4.375015006078779,1
112,moving_0109.jpg,0.25780284188793307,-0.005462596267029383,0.9659087896488385,0.022979661347475634,0.025108281621379774,0.022951260001075408,4.431994764279716,1
113,moving_0111.jpg,0.25657762963936254,-0.00482423658136365,0.9661767907975705,0.025437288262724195,0.08430781502694473,-0.00012833167156639687,4.648879569626568,1
114,moving_0115.jpg,0.30674927421018283,-0.005745469024456771,0.9514393951310665,0.025198209258707378,-0.5249307614441134,-0.0005146914107671328,4.3044263516906405,1
115,moving_0113.jpg,0.2821400007691796,-0.005305550775185941,0.9590226799466334,0.0253844528189322,-0.23002673946517452,-0.0008150655047721473,4.375018744337759,1
116,moving_0114.jpg,0.28219095780210146,-0.005323779742013101,0.9590083688853045,0.025354863674233744,-0.23011868508206285,-0.000723233522948804,4.374966227644314,1
117,moving_0118.jpg,0.3386591942469264,-0.006245035421667872,0.9405492389721094,0.02526022077478173,-0.8979671830769159,-0.001568435788465566,4.173514512435098,1
118,moving_0117.jpg,0.31823618624365235,-0.006042377486778677,0.9476573444279001,0.02519478103225446,-0.659720108646281,-0.0012717329848389736,4.262309747322033,1
119,moving_0116.jpg,0.30675772912649546,-0.005736954739545984,0.9514356049224377,0.025240298281660786,-0.5249459555053787,-0.0007322180095048336,4.304381163274216,1
120,moving_0121.jpg,0.3612463004191693,-0.0062727882455778155,0.9321047194338469,0.025348660127098577,-1.1558525938208226,-0.0026669272947652213,4.041287492392225,1
121,moving_0122.jpg,0.36673086861284604,-0.006451713819251193,0.9299657667026843,0.025110120596100436,-1.2147908817970465,-0.0015450232652545778,4.002368421089429,1
122,moving_0124.jpg,0.3704751759665643,-0.006511294213250391,0.9284862950283359,0.024878645155349956,-1.2547324298316795,-0.0014022325957142303,3.96493670048218,1
123,moving_0120.jpg,0.3473199935662497,-0.0062158952221105755,0.937384855000699,0.025294630478552096,-0.9982875650122772,-0.0019502820901349902,4.129089100128736,1
124,moving_0119.jpg,0.3473206121867517,-0.00621428317075966,0.9373841614595578,0.025312227868271493,-0.9983446865695881,-0.002034981453255453,4.129047769725574,1
125,moving_0123.jpg,0.3704820937335857,-0.006511097982470849,0.9284834098843028,0.024883355791755928,-1.254598835952527,-0.0013917859290406586,3.9652658852395657,1
126,moving_0125.jpg,0.3731742143878178,-0.006457638957662167,0.9273982907604063,0.025133939400831366,-1.2807077930335933,-0.0017857681750885045,3.934217945352248,1
127,moving_0127.jpg,0.373555105673884,-0.0066266219967793406,0.9272428164534534,0.025168040077696196,-1.2643495797748971,-0.002224944873478139,3.8672094440025564,1
128,moving_0129.jpg,0.370452949251298,-0.006174240538253271,0.9284852438410378,0.025330675360906107,-1.2282174768087788,-0.0023150948354115296,3.8564538284758743,1
